,UTC_Settlement_DateTime,battery_output,prediction_label
2669,2020-10-05 14:00:00,-3.152,-2.9780376621442635
2670,2020-10-05 14:30:00,2.24,2.2923766400398007
2671,2020-10-05 15:00:00,-0.594,-0.676675548063064
2672,2020-10-05 15:30:00,-6.088,-5.808492500701237
2673,2020-10-05 16:00:00,-2.552,-2.502308439037811
2674,2020-10-05 16:30:00,0.55,0.5806872689198759
2675,2020-10-05 17:00:00,-2.052,-1.8389352837230317
2676,2020-10-05 17:30:00,-0.87,-0.7516462959879582
2677,2020-10-05 18:00:00,0.986,1.1792405932206624
2678,2020-10-05 18:30:00,-2.42,-2.376317074686792
2679,2020-10-05 19:00:00,-1.868,-1.7999079346109905
2680,2020-10-05 19:30:00,2.316,2.2547522617746147
2681,2020-10-05 20:00:00,0.626,0.8991000300770257
2682,2020-10-05 20:30:00,-0.284,-0.09489363383345509
2683,2020-10-05 21:00:00,-4.768,-4.91562053981627
2684,2020-10-05 21:30:00,1.682,1.8485076932787226
2685,2020-10-05 22:00:00,0.974,0.9742850298979213
2686,2020-10-05 22:30:00,0.92,0.9018039628888578
2687,2020-10-05 23:00:00,-1.15,-1.110112449476727
2688,2020-10-05 23:30:00,1.872,1.7754798135573109
2689,2020-10-06 00:00:00,3.558,3.5939223162967813
2690,2020-10-06 00:30:00,0.81,0.7858470752691314
2691,2020-10-06 01:00:00,1.344,1.3518786691920979
2692,2020-10-06 01:30:00,3.798,3.884443543362944
2693,2020-10-06 02:00:00,6.384,5.045100438717901
2694,2020-10-06 02:30:00,3.112,3.175678996966369
2695,2020-10-06 03:00:00,1.17,1.1092880178019728
2696,2020-10-06 03:30:00,-1.944,-1.8650836431727236
2697,2020-10-06 04:00:00,1.826,1.3763379339693198
2698,2020-10-06 04:30:00,-0.296,-0.3473222961382793
2699,2020-10-06 05:00:00,-4.216,-4.0200258352457325
2700,2020-10-06 05:30:00,0.072,0.06142171804846201
2701,2020-10-06 06:00:00,4.788,4.491818575892982
2702,2020-10-06 06:30:00,2.134,1.9207499366888972
2703,2020-10-06 07:00:00,-2.244,-2.3258842663595605
2704,2020-10-06 07:30:00,-0.658,-0.6909068803639238
2705,2020-10-06 08:00:00,-0.742,-0.8306242424511319
2706,2020-10-06 08:30:00,-0.526,-0.4999336302898035
2707,2020-10-06 09:00:00,-1.748,-1.7770703000574681
2708,2020-10-06 09:30:00,-1.458,-1.5341236542982934
2709,2020-10-06 10:00:00,-0.076,-0.022566621803778955
2710,2020-10-06 10:30:00,2.388,2.1834519839440967
2711,2020-10-06 11:00:00,1.552,1.6298553523240336
2712,2020-10-06 11:30:00,0.956,0.3226374335951893
2713,2020-10-06 12:00:00,-2.766,-2.7718277469548025
2714,2020-10-06 12:30:00,-1.734,-1.7870292584862855
2715,2020-10-06 13:00:00,1.234,1.2297906325047203
2716,2020-10-06 13:30:00,-1.8,-2.0681802826488944
2717,2020-10-06 14:00:00,-0.13,-0.1753185107922402
2718,2020-10-06 14:30:00,-1.566,-1.4970776397832029
2719,2020-10-06 15:00:00,2.588,2.4692523683408725
2720,2020-10-06 15:30:00,-2.654,-2.7284203145202444
2721,2020-10-06 16:00:00,-2.688,-2.602284690839422
2722,2020-10-06 16:30:00,-0.946,-0.8146675221625719
2723,2020-10-06 17:00:00,-0.964,-0.7225494520001752
2724,2020-10-06 17:30:00,-3.17,-3.151697208254743
2725,2020-10-06 18:00:00,-2.366,-2.426013417267476
2726,2020-10-06 18:30:00,-0.776,-0.669023985393222
2727,2020-10-06 19:00:00,-2.944,-3.0058241732501623
2728,2020-10-06 19:30:00,1.564,1.5625593808058689
2729,2020-10-06 20:00:00,-1.558,-1.3270344160952654
2730,2020-10-06 20:30:00,-3.23,-3.2379926293582173
2731,2020-10-06 21:00:00,-3.712,-3.6131135522659124
2732,2020-10-06 21:30:00,-2.982,-2.6987807197754323
2733,2020-10-06 22:00:00,-0.064,-0.2167283884289286
2734,2020-10-06 22:30:00,-1.016,-1.0159829381762002
2735,2020-10-06 23:00:00,-1.268,-1.427287045534942
2736,2020-10-06 23:30:00,-3.544,-3.547733423235382
2737,2020-10-07 00:00:00,-0.204,-0.3133141430997104
2738,2020-10-07 00:30:00,-0.654,-0.5603737922626747
2739,2020-10-07 01:00:00,3.376,3.190683882345375
2740,2020-10-07 01:30:00,-1.526,-1.7183913468620602
2741,2020-10-07 02:00:00,-0.578,-0.4656619238218621
2742,2020-10-07 02:30:00,-0.92,-1.0798898871598654
2743,2020-10-07 03:00:00,-3.2,-3.0443761556614493
2744,2020-10-07 03:30:00,5.024,4.484790362588625
2745,2020-10-07 04:00:00,1.352,1.475527133259738
2746,2020-10-07 04:30:00,1.564,1.4636263645551617
2747,2020-10-07 05:00:00,4.31,4.21719906378084
2748,2020-10-07 05:30:00,-0.922,-0.9993662710737531
2749,2020-10-07 06:00:00,2.886,3.1256668761428696
2750,2020-10-07 06:30:00,2.51,2.5905572245162096
2751,2020-10-07 07:00:00,6.006,5.229735985686623
2752,2020-10-07 07:30:00,1.056,1.2835360738077877
2753,2020-10-07 08:00:00,-1.528,-1.4810929476270869
2754,2020-10-07 08:30:00,1.274,1.304817353591146
2755,2020-10-07 09:00:00,-4.824,-4.711704144236709
2756,2020-10-07 09:30:00,-1.88,-1.8469410247816993
2757,2020-10-07 10:00:00,-3.858,-4.048296088531921
2758,2020-10-07 10:30:00,0.622,0.6356727910350779
2759,2020-10-07 11:00:00,3.422,3.576929665458818
2760,2020-10-07 11:30:00,3.714,3.878198838941127
2761,2020-10-07 12:00:00,-0.402,-0.462543886707881
2762,2020-10-07 12:30:00,-0.03,-0.05646111340253294
2763,2020-10-07 13:00:00,1.732,1.8846803707057707
2764,2020-10-07 13:30:00,-0.424,-0.4246195522085127
2765,2020-10-07 14:00:00,0.282,0.24632874971287846
2766,2020-10-07 14:30:00,0.886,0.4724390378785685
2767,2020-10-07 15:00:00,3.668,3.5151844253344913
2768,2020-10-07 15:30:00,1.896,1.9885817645096018
2769,2020-10-07 16:00:00,0.574,0.4312471578942194
2770,2020-10-07 16:30:00,1.66,1.4509613190305493
2771,2020-10-07 17:00:00,-0.436,-0.5495476073552841
2772,2020-10-07 17:30:00,-2.05,-2.1388317226848215
2773,2020-10-07 18:00:00,-2.978,-3.031974654311935
2774,2020-10-07 18:30:00,-4.854,-4.9353241031774875
2775,2020-10-07 19:00:00,-3.872,-3.937672969432379
2776,2020-10-07 19:30:00,-1.972,-1.9744251834767057
2777,2020-10-07 20:00:00,-1.282,-1.07834320436878
2778,2020-10-07 20:30:00,-0.384,-0.3264319127665809
2779,2020-10-07 21:00:00,-1.662,-1.378117729813547
2780,2020-10-07 21:30:00,0.862,0.6980726432306132
2781,2020-10-07 22:00:00,-1.404,-1.217648233113869
2782,2020-10-07 22:30:00,-4.094,-4.095507428515379
2783,2020-10-07 23:00:00,-3.024,-3.1651173144613183
2784,2020-10-07 23:30:00,-4.808,-4.585687396239831
2785,2020-10-08 00:00:00,-0.324,-0.26461203940485434
2786,2020-10-08 00:30:00,1.074,0.9086864760964813
2787,2020-10-08 01:00:00,-0.744,-0.9891100404012003
2788,2020-10-08 01:30:00,-1.876,-2.1015014454924517
2789,2020-10-08 02:00:00,-0.3,-0.3365878508401704
2790,2020-10-08 02:30:00,0.146,0.3109854188576128
2791,2020-10-08 03:00:00,-2.158,-2.31349054885053
2792,2020-10-08 03:30:00,-6.046,-5.271552926585208
2793,2020-10-08 04:00:00,-4.124,-4.460363419278473
2794,2020-10-08 04:30:00,-0.338,-0.5304348891865536
2795,2020-10-08 05:00:00,0.576,0.07357933050522572
2796,2020-10-08 05:30:00,-2.02,-1.8184056422936181
2797,2020-10-08 06:00:00,1.014,1.0480371173799448
2798,2020-10-08 06:30:00,2.514,2.4049567413080144
2799,2020-10-08 07:00:00,1.71,1.725218536673877
2800,2020-10-08 07:30:00,4.07,4.062518994438732
2801,2020-10-08 08:00:00,0.7,0.8213269415425293
2802,2020-10-08 08:30:00,1.256,1.4282419942644473
2803,2020-10-08 09:00:00,3.722,3.5772501606868463
2804,2020-10-08 09:30:00,-0.18,-0.0799039561538869
2805,2020-10-08 10:00:00,-3.374,-3.8053303807967356
2806,2020-10-08 10:30:00,-2.366,-2.26269444098777
2807,2020-10-08 11:00:00,-1.034,-1.0775755954308412
2808,2020-10-08 11:30:00,1.636,1.719023278582959
2809,2020-10-08 12:00:00,1.516,1.4190066077918253
2810,2020-10-08 12:30:00,0.53,0.6620197612853175
2811,2020-10-08 13:00:00,1.638,1.7787957093426723
2812,2020-10-08 13:30:00,1.426,1.5478188890536344
2813,2020-10-08 14:00:00,0.276,0.30707131385848274
2814,2020-10-08 14:30:00,1.404,1.2972506442869018
2815,2020-10-08 15:00:00,1.09,1.1074319139618178
2816,2020-10-08 15:30:00,-1.154,-1.1539799540820732
2817,2020-10-08 16:00:00,0.224,0.16596520854015845
2818,2020-10-08 16:30:00,1.51,1.5154657757647712
2819,2020-10-08 17:00:00,0.414,0.3781474254517945
2820,2020-10-08 17:30:00,2.126,1.9862627457456308
2821,2020-10-08 18:00:00,2.708,2.3422875496122075
2822,2020-10-08 18:30:00,-1.836,-2.070235507645192
2823,2020-10-08 19:00:00,-0.878,-1.0371545734805707
2824,2020-10-08 19:30:00,0.734,0.5907906055011463
2825,2020-10-08 20:00:00,0.198,0.10373636074757128
2826,2020-10-08 20:30:00,-0.81,-1.086357406619402
2827,2020-10-08 21:00:00,0.66,0.8246620325843169
2828,2020-10-08 21:30:00,0.77,0.6876145129354115
2829,2020-10-08 22:00:00,-0.896,-1.0285209313532013
2830,2020-10-08 22:30:00,-0.664,-0.6853594223444323
2831,2020-10-08 23:00:00,0.86,0.2543762980590878
2832,2020-10-08 23:30:00,0.786,0.5835556545389147
2833,2020-10-09 00:00:00,-1.65,-1.5352450720035282
2834,2020-10-09 00:30:00,-0.284,-0.2393747570398117
2835,2020-10-09 01:00:00,1.37,1.4603238159674967
2836,2020-10-09 01:30:00,1.16,1.5563689861678405
2837,2020-10-09 02:00:00,-0.062,-0.2050739233981666
2838,2020-10-09 02:30:00,1.378,1.3030429001596104
2839,2020-10-09 03:00:00,3.014,2.826206427883361
2840,2020-10-09 03:30:00,1.354,1.3301186406395817
2841,2020-10-09 04:00:00,1.218,1.1497534663594242
2842,2020-10-09 04:30:00,0.342,-0.40460770677926206
2843,2020-10-09 05:00:00,0.458,0.32099843146626544
2844,2020-10-09 05:30:00,0.282,0.08295955669516367
2845,2020-10-09 06:00:00,0.874,0.6799518512776815
2846,2020-10-09 06:30:00,-0.136,-0.5596411522191159
2847,2020-10-09 07:00:00,2.578,2.060247228875123
2848,2020-10-09 07:30:00,-1.516,-1.7402057379334335
2849,2020-10-09 08:00:00,-0.83,-1.073510944409511
2850,2020-10-09 08:30:00,-1.832,-1.7413775015926967
2851,2020-10-09 09:00:00,-4.032,-3.8914076214786673
2852,2020-10-09 09:30:00,0.72,0.7458426092351181
2853,2020-10-09 10:00:00,-0.522,-0.5957518158608612
2854,2020-10-09 10:30:00,0.186,0.17218691080413823
2855,2020-10-09 11:00:00,-0.926,-1.0030454633388766
2856,2020-10-09 11:30:00,1.086,0.7637159050601858
2857,2020-10-09 12:00:00,-0.058,-0.2910745685804628
2858,2020-10-09 12:30:00,2.264,1.8882413903361202
2859,2020-10-09 13:00:00,-1.494,-1.6853528096050447
2860,2020-10-09 13:30:00,2.246,2.1317582532543944
2861,2020-10-09 14:00:00,-4.354,-4.282000801050279
2862,2020-10-09 14:30:00,-1.41,-1.6841186392599958
2863,2020-10-09 15:00:00,0.628,0.6744905422132695
2864,2020-10-09 15:30:00,-2.866,-2.9050757149465163
2865,2020-10-09 16:00:00,-0.568,-0.5382576925745803
2866,2020-10-09 16:30:00,0.57,0.6436354800280388
2867,2020-10-09 17:00:00,1.468,1.5362889569478777
2868,2020-10-09 17:30:00,-0.626,-0.6627073243285598
2869,2020-10-09 18:00:00,2.02,1.9965866813686917
2870,2020-10-09 18:30:00,-1.212,-1.173059740342681
2871,2020-10-09 19:00:00,-1.246,-1.363730569085412
2872,2020-10-09 19:30:00,-1.224,-1.369678740640394
2873,2020-10-09 20:00:00,0.818,0.8477826650962155
2874,2020-10-09 20:30:00,-1.562,-1.6004376638036308
2875,2020-10-09 21:00:00,1.642,1.6863788061678242
2876,2020-10-09 21:30:00,-1.294,-1.2773215777968763
2877,2020-10-09 22:00:00,-1.936,-1.9929699922305781
2878,2020-10-09 22:30:00,1.356,1.545633857585947
2879,2020-10-09 23:00:00,-3.146,-3.0756622813213457
2880,2020-10-09 23:30:00,-0.988,-1.0554740361477117
2881,2020-10-10 00:00:00,-0.312,-0.3846443874155328
2882,2020-10-10 00:30:00,0.228,0.21261198790887287
2883,2020-10-10 01:00:00,-0.144,-0.2643975365931435
2884,2020-10-10 01:30:00,0.786,0.6711689362471561
2885,2020-10-10 02:00:00,-1.312,-1.1774835678053652
2886,2020-10-10 02:30:00,0.2,0.14044059012911683
2887,2020-10-10 03:00:00,-1.576,-1.5435711725240386
2888,2020-10-10 03:30:00,-2.368,-2.5209120589594485
2889,2020-10-10 04:00:00,-0.944,-1.1043349550348207
2890,2020-10-10 04:30:00,-0.074,-0.16524053362294647
2891,2020-10-10 05:00:00,0.392,0.39264111832433957
2892,2020-10-10 05:30:00,0.776,0.7907100430150161
2893,2020-10-10 06:00:00,0.31,0.24820223989742946
2894,2020-10-10 06:30:00,0.736,0.718501021787734
2895,2020-10-10 07:00:00,-1.58,-1.2548759394949103
2896,2020-10-10 07:30:00,-0.546,-0.46328990453466645
2897,2020-10-10 08:00:00,-0.558,-0.6628929202033682
2898,2020-10-10 08:30:00,3.418,3.327357346757593
2899,2020-10-10 09:00:00,0.942,1.0387372184098171
2900,2020-10-10 09:30:00,-0.49,-0.486315013416344
2901,2020-10-10 10:00:00,-4.418,-4.337353300786609
2902,2020-10-10 10:30:00,-0.104,-0.185278623530411
2903,2020-10-10 11:00:00,2.476,2.671618738279395
2904,2020-10-10 11:30:00,2.864,2.935459775674123
2905,2020-10-10 12:00:00,0.66,0.5319558513132555
2906,2020-10-10 12:30:00,0.768,0.7415258425415839
2907,2020-10-10 13:00:00,0.21,0.21685230716462747
2908,2020-10-10 13:30:00,1.08,0.7175333658914239
2909,2020-10-10 14:00:00,0.878,1.1356190054652455
2910,2020-10-10 14:30:00,0.278,0.224459833763966
2911,2020-10-10 15:00:00,0.298,0.2533074714873964
2912,2020-10-10 15:30:00,-0.18,-0.04178381152863806
2913,2020-10-10 16:00:00,0.854,0.8982647886541566
2914,2020-10-10 16:30:00,2.262,2.2585880691257647
2915,2020-10-10 17:00:00,-1.808,-1.9903495529700836
2916,2020-10-10 17:30:00,-0.46,-0.6324448956049938
2917,2020-10-10 18:00:00,3.832,4.042316860605544
2918,2020-10-10 18:30:00,0.112,-0.04313040418729132
2919,2020-10-10 19:00:00,-2.106,-2.03885457095035
2920,2020-10-10 19:30:00,2.092,2.299995071091179
2921,2020-10-10 20:00:00,0.098,0.05688921499977799
2922,2020-10-10 20:30:00,1.132,1.3767465831383925
2923,2020-10-10 21:00:00,-1.518,-1.567631495539576
2924,2020-10-10 21:30:00,-0.918,-0.9267238000069097
2925,2020-10-10 22:00:00,2.528,2.3353576285037545
2926,2020-10-10 22:30:00,-2.022,-2.263311215844446
2927,2020-10-10 23:00:00,-1.26,-1.3289514759627936
2928,2020-10-10 23:30:00,2.696,2.545279203146086
2929,2020-10-11 00:00:00,-2.586,-2.6764767724256853
2930,2020-10-11 00:30:00,2.016,1.9510834849239282
2931,2020-10-11 01:00:00,2.064,1.7706423001427298
2932,2020-10-11 01:30:00,0.692,0.5462972412955677
2933,2020-10-11 02:00:00,-2.954,-2.709968272912853
2934,2020-10-11 02:30:00,3.332,3.559897412997719
2935,2020-10-11 03:00:00,0.45,0.24953469170255985
2936,2020-10-11 03:30:00,1.496,1.8955762054906213
2937,2020-10-11 04:00:00,-1.984,-1.033495180369524
2938,2020-10-11 04:30:00,-1.068,-0.41338244462453416
2939,2020-10-11 05:00:00,0.33,0.22911867020078985
2940,2020-10-11 05:30:00,1.672,1.6120066509263733
2941,2020-10-11 06:00:00,1.6,1.5564715493591115
2942,2020-10-11 06:30:00,-1.206,-0.21629358215393937
2943,2020-10-11 07:00:00,-1.27,-0.33423133470925576
2944,2020-10-11 07:30:00,-0.9,-0.20645820669165688
2945,2020-10-11 08:00:00,0.576,-0.1523322366367665
2946,2020-10-11 08:30:00,-0.84,-0.8771593603513128
2947,2020-10-11 09:00:00,-0.034,-0.1562020205292016
2948,2020-10-11 09:30:00,-0.506,-0.6377847811576199
2949,2020-10-11 10:00:00,-0.634,-0.5956778419729852
2950,2020-10-11 10:30:00,-1.178,-1.1814733332032794
2951,2020-10-11 11:00:00,3.938,3.5969782801961414
2952,2020-10-11 11:30:00,-1.666,-0.7198661809745682
2953,2020-10-11 12:00:00,0.184,0.6060392604280757
2954,2020-10-11 12:30:00,-2.366,-1.4367050636413816
2955,2020-10-11 13:00:00,-2.332,-2.1299505396460203
2956,2020-10-11 13:30:00,-1.408,-1.4499835283697846
2957,2020-10-11 14:00:00,0.794,0.6641647403948231
2958,2020-10-11 14:30:00,-0.444,-0.49128669685369747
2959,2020-10-11 15:00:00,1.384,1.2990707030296011
2960,2020-10-11 15:30:00,-0.23,-0.505569744123277
2961,2020-10-11 16:00:00,2.202,2.0091912368864158
2962,2020-10-11 16:30:00,-0.298,-0.4272251945105647
2963,2020-10-11 17:00:00,1.556,1.735013349636541
2964,2020-10-11 17:30:00,-1.568,-0.5573149711931413
